date,sa2_code,sa2_name,property_type,median,geometric_mean,arithmetic_mean,sua_code,sua_name,gcc_code,gcc_name,state
2024-07-27,106011112,SINGLETON,HOUSE,695151,693513,732879,1029,SINGLETON,1RNSW,REST OF NSW,NSW
2024-07-27,106011112,SINGLETON,UNIT,477729,470145,496265,1029,SINGLETON,1RNSW,REST OF NSW,NSW
2024-07-27,106011113,SINGLETON SURROUNDS,HOUSE,903696,904669,1031267,1000,NOT IN ANY SIGNIFICANT URBAN AREA (NSW),1RNSW,REST OF NSW,NSW
2024-07-27,106021114,MAITLAND,HOUSE,710248,716659,769542,1025,NEWCASTLE - MAITLAND,1RNSW,REST OF NSW,NSW
2024-07-27,106021114,MAITLAND,UNIT,516431,510831,538267,1025,NEWCASTLE - MAITLAND,1RNSW,REST OF NSW,NSW
2024-07-27,106021116,MAITLAND - NORTH,HOUSE,898093,923964,986010,1025,NEWCASTLE - MAITLAND,1RNSW,REST OF NSW,NSW
2024-07-27,106021614,EAST MAITLAND - METFORD,HOUSE,745491,752095,787748,1025,NEWCASTLE - MAITLAND,1RNSW,REST OF NSW,NSW
2024-07-27,106021614,EAST MAITLAND - METFORD,UNIT,509795,500842,525066,1025,NEWCASTLE - MAITLAND,1RNSW,REST OF NSW,NSW
2024-07-27,106021615,RUTHERFORD (NORTH) - ABERGLASSLYN,HOUSE,723983,725324,755410,1025,NEWCASTLE - MAITLAND,1RNSW,REST OF NSW,NSW
2024-07-27,106021615,RUTHERFORD (NORTH) - ABERGLASSLYN,UNIT,520495,511774,530760,1025,NEWCASTLE - MAITLAND,1RNSW,REST OF NSW,NSW
2024-07-27,106021616,RUTHERFORD (SOUTH) - TELARAH,HOUSE,612167,608318,630415,1025,NEWCASTLE - MAITLAND,1RNSW,REST OF NSW,NSW
2024-07-27,106021616,RUTHERFORD (SOUTH) - TELARAH,UNIT,457387,444090,466832,1025,NEWCASTLE - MAITLAND,1RNSW,REST OF NSW,NSW
2024-07-27,106021617,TENAMBIT - EAST MAITLAND,HOUSE,717263,728018,759777,1025,NEWCASTLE - MAITLAND,1RNSW,REST OF NSW,NSW
2024-07-27,106021617,TENAMBIT - EAST MAITLAND,UNIT,558791,550959,575703,1025,NEWCASTLE - MAITLAND,1RNSW,REST OF NSW,NSW
2024-07-27,106021618,THORNTON - MILLERS FOREST,HOUSE,828810,837698,879674,1025,NEWCASTLE - MAITLAND,1RNSW,REST OF NSW,NSW
2024-07-27,106021618,THORNTON - MILLERS FOREST,UNIT,576385,570622,589681,1025,NEWCASTLE - MAITLAND,1RNSW,REST OF NSW,NSW
2024-07-27,106031119,ANNA BAY,HOUSE,949969,993633,1091074,1024,NELSON BAY,1RNSW,REST OF NSW,NSW
2024-07-27,106031119,ANNA BAY,UNIT,657570,662527,747653,1024,NELSON BAY,1RNSW,REST OF NSW,NSW
2024-07-27,106031120,LEMON TREE PASSAGE - TANILBA BAY,HOUSE,711471,720053,754106,1000,NOT IN ANY SIGNIFICANT URBAN AREA (NSW),1RNSW,REST OF NSW,NSW
2024-07-27,106031120,LEMON TREE PASSAGE - TANILBA BAY,UNIT,493331,488736,510346,1000,NOT IN ANY SIGNIFICANT URBAN AREA (NSW),1RNSW,REST OF NSW,NSW
2024-07-27,106031121,NELSON BAY PENINSULA,HOUSE,1052774,1100422,1202459,1024,NELSON BAY,1RNSW,REST OF NSW,NSW
2024-07-27,106031121,NELSON BAY PENINSULA,UNIT,693953,710462,803879,1024,NELSON BAY,1RNSW,REST OF NSW,NSW
2024-07-27,106031122,RAYMOND TERRACE,HOUSE,634171,634693,657160,1025,NEWCASTLE - MAITLAND,1RNSW,REST OF NSW,NSW
2024-07-27,106031122,RAYMOND TERRACE,UNIT,450602,444683,457247,1025,NEWCASTLE - MAITLAND,1RNSW,REST OF NSW,NSW
2024-07-27,106031123,SEAHAM - WOODVILLE,HOUSE,1079324,1070863,1156251,1000,NOT IN ANY SIGNIFICANT URBAN AREA (NSW),1RNSW,REST OF NSW,NSW
2024-07-27,106031124,TEA GARDENS - HAWKS NEST,HOUSE,911352,934972,1026740,1000,NOT IN ANY SIGNIFICANT URBAN AREA (NSW),1RNSW,REST OF NSW,NSW
2024-07-27,106031124,TEA GARDENS - HAWKS NEST,UNIT,659327,668917,729094,1000,NOT IN ANY SIGNIFICANT URBAN AREA (NSW),1RNSW,REST OF NSW,NSW
2024-07-27,106031125,WILLIAMTOWN - MEDOWIE - KARUAH,HOUSE,794984,805025,851086,1020,MEDOWIE,1RNSW,REST OF NSW,NSW
2024-07-27,106041126,MUSWELLBROOK,HOUSE,513277,500860,530881,1023,MUSWELLBROOK,1RNSW,REST OF NSW,NSW
2024-07-27,106041126,MUSWELLBROOK,UNIT,388457,379146,405545,1023,MUSWELLBROOK,1RNSW,REST OF NSW,NSW
2024-07-27,106041127,MUSWELLBROOK SURROUNDS,HOUSE,536029,545259,608055,1000,NOT IN ANY SIGNIFICANT URBAN AREA (NSW),1RNSW,REST OF NSW,NSW
2024-07-27,106041128,SCONE,HOUSE,584123,587859,635183,1000,NOT IN ANY SIGNIFICANT URBAN AREA (NSW),1RNSW,REST OF NSW,NSW
2024-07-27,106041128,SCONE,UNIT,374310,374424,404373,1000,NOT IN ANY SIGNIFICANT URBAN AREA (NSW),1RNSW,REST OF NSW,NSW
2024-07-27,106041129,SCONE SURROUNDS,HOUSE,429150,428066,475473,1000,NOT IN ANY SIGNIFICANT URBAN AREA (NSW),1RNSW,REST OF NSW,NSW
2024-07-27,107011131,DAPTO - AVONDALE,HOUSE,804640,815487,845873,1036,WOLLONGONG,1RNSW,REST OF NSW,NSW
2024-07-27,107011131,DAPTO - AVONDALE,UNIT,637522,619062,643244,1036,WOLLONGONG,1RNSW,REST OF NSW,NSW
2024-07-27,107011132,HORSLEY - KEMBLA GRANGE,HOUSE,981356,995438,1030265,1036,WOLLONGONG,1RNSW,REST OF NSW,NSW
2024-07-27,107011132,HORSLEY - KEMBLA GRANGE,UNIT,713136,703198,720502,1036,WOLLONGONG,1RNSW,REST OF NSW,NSW
2024-07-27,107011134,UNANDERRA - MOUNT KEMBLA,HOUSE,970587,1002577,1060574,1036,WOLLONGONG,1RNSW,REST OF NSW,NSW
2024-07-27,107011134,UNANDERRA - MOUNT KEMBLA,UNIT,719840,713899,737860,1036,WOLLONGONG,1RNSW,REST OF NSW,NSW
2024-07-27,107011545,BERKELEY - LAKE HEIGHTS - CRINGILA,HOUSE,778211,794945,830614,1036,WOLLONGONG,1RNSW,REST OF NSW,NSW
2024-07-27,107011545,BERKELEY - LAKE HEIGHTS - CRINGILA,UNIT,693081,689060,719715,1036,WOLLONGONG,1RNSW,REST OF NSW,NSW
2024-07-27,107011546,PORT KEMBLA - WARRAWONG,HOUSE,833208,861968,914557,1036,WOLLONGONG,1RNSW,REST OF NSW,NSW
2024-07-27,107011546,PORT KEMBLA - WARRAWONG,UNIT,551652,559242,600910,1036,WOLLONGONG,1RNSW,REST OF NSW,NSW
2024-07-27,107011547,WINDANG - PRIMBEE,HOUSE,948767,954579,1012248,1036,WOLLONGONG,1RNSW,REST OF NSW,NSW
2024-07-27,107011547,WINDANG - PRIMBEE,UNIT,486144,469306,524957,1036,WOLLONGONG,1RNSW,REST OF NSW,NSW
2024-07-27,107031136,ALBION PARK - MACQUARIE PASS,HOUSE,931342,939639,969685,1036,WOLLONGONG,1RNSW,REST OF NSW,NSW
2024-07-27,107031136,ALBION PARK - MACQUARIE PASS,UNIT,730986,716479,734364,1036,WOLLONGONG,1RNSW,REST OF NSW,NSW
2024-07-27,107031137,ALBION PARK RAIL,HOUSE,821477,831437,854289,1036,WOLLONGONG,1RNSW,REST OF NSW,NSW
2024-07-27,107031137,ALBION PARK RAIL,UNIT,670085,659986,677417,1036,WOLLONGONG,1RNSW,REST OF NSW,NSW
2024-07-27,107031138,KIAMA,HOUSE,1502541,1554107,1706356,1036,WOLLONGONG,1RNSW,REST OF NSW,NSW
2024-07-27,107031138,KIAMA,UNIT,909762,933464,1030094,1036,WOLLONGONG,1RNSW,REST OF NSW,NSW
2024-07-27,107031139,KIAMA DOWNS - MINNAMURRA,HOUSE,1345064,1402233,1496671,1036,WOLLONGONG,1RNSW,REST OF NSW,NSW
2024-07-27,107031140,KIAMA HINTERLAND - GERRINGONG,HOUSE,1622228,1688532,1869536,1000,NOT IN ANY SIGNIFICANT URBAN AREA (NSW),1RNSW,REST OF NSW,NSW
2024-07-27,107031140,KIAMA HINTERLAND - GERRINGONG,UNIT,985194,1002468,1087764,1000,NOT IN ANY SIGNIFICANT URBAN AREA (NSW),1RNSW,REST OF NSW,NSW
2024-07-27,107031141,SHELLHARBOUR - FLINDERS,HOUSE,1234949,1262426,1337511,1036,WOLLONGONG,1RNSW,REST OF NSW,NSW
2024-07-27,107031141,SHELLHARBOUR - FLINDERS,UNIT,838743,835237,877581,1036,WOLLONGONG,1RNSW,REST OF NSW,NSW
2024-07-27,107031142,SHELLHARBOUR - OAK FLATS,HOUSE,938114,965079,1011063,1036,WOLLONGONG,1RNSW,REST OF NSW,NSW
2024-07-27,107031142,SHELLHARBOUR - OAK FLATS,UNIT,712882,698748,724197,1036,WOLLONGONG,1RNSW,REST OF NSW,NSW
2024-07-27,107031143,WARILLA,HOUSE,838104,852556,889784,1036,WOLLONGONG,1RNSW,REST OF NSW,NSW
2024-07-27,107031143,WARILLA,UNIT,647384,636560,668775,1036,WOLLONGONG,1RNSW,REST OF NSW,NSW
2024-07-27,107041144,BALGOWNIE - FAIRY MEADOW,HOUSE,1218615,1251971,1326912,1036,WOLLONGONG,1RNSW,REST OF NSW,NSW
2024-07-27,107041144,BALGOWNIE - FAIRY MEADOW,UNIT,743157,731380,789442,1036,WOLLONGONG,1RNSW,REST OF NSW,NSW
2024-07-27,107041145,CORRIMAL - TARRAWANNA - BELLAMBI,HOUSE,1190304,1225030,1297523,1036,WOLLONGONG,1RNSW,REST OF NSW,NSW
2024-07-27,107041145,CORRIMAL - TARRAWANNA - BELLAMBI,UNIT,691537,692802,733865,1036,WOLLONGONG,1RNSW,REST OF NSW,NSW
2024-07-27,107041146,FIGTREE - KEIRAVILLE,HOUSE,1107385,1133739,1196313,1036,WOLLONGONG,1RNSW,REST OF NSW,NSW
2024-07-27,107041146,FIGTREE - KEIRAVILLE,UNIT,684284,675198,726317,1036,WOLLONGONG,1RNSW,REST OF NSW,NSW
2024-07-27,107041147,HELENSBURGH,HOUSE,1376467,1440196,1527493,1036,WOLLONGONG,1RNSW,REST OF NSW,NSW
2024-07-27,107041147,HELENSBURGH,UNIT,896960,896273,927692,1036,WOLLONGONG,1RNSW,REST OF NSW,NSW
2024-07-27,107041148,THIRROUL - AUSTINMER - COALCLIFF,HOUSE,2002901,2047127,2227453,1036,WOLLONGONG,1RNSW,REST OF NSW,NSW
2024-07-27,107041148,THIRROUL - AUSTINMER - COALCLIFF,UNIT,1137900,1150349,1242485,1036,WOLLONGONG,1RNSW,REST OF NSW,NSW
2024-07-27,107041150,WOONONA - BULLI - RUSSELL VALE,HOUSE,1422444,1460405,1563120,1036,WOLLONGONG,1RNSW,REST OF NSW,NSW
2024-07-27,107041150,WOONONA - BULLI - RUSSELL VALE,UNIT,810464,804652,853126,1036,WOLLONGONG,1RNSW,REST OF NSW,NSW
2024-07-27,107041548,WOLLONGONG - EAST,HOUSE,1380459,1495036,1713521,1036,WOLLONGONG,1RNSW,REST OF NSW,NSW
2024-07-27,107041548,WOLLONGONG - EAST,UNIT,747656,782370,882499,1036,WOLLONGONG,1RNSW,REST OF NSW,NSW
2024-07-27,107041549,WOLLONGONG - WEST,HOUSE,1082475,1112163,1181704,1036,WOLLONGONG,1RNSW,REST OF NSW,NSW
2024-07-27,107041549,WOLLONGONG - WEST,UNIT,649678,635432,675845,1036,WOLLONGONG,1RNSW,REST OF NSW,NSW
2024-07-27,108011151,BULAHDELAH - STROUD,HOUSE,606283,636593,705717,1000,NOT IN ANY SIGNIFICANT URBAN AREA (NSW),1RNSW,REST OF NSW,NSW
2024-07-27,108011152,FORSTER,HOUSE,869487,893605,973210,1013,FORSTER - TUNCURRY,1RNSW,REST OF NSW,NSW
2024-07-27,108011152,FORSTER,UNIT,588485,589943,648014,1013,FORSTER - TUNCURRY,1RNSW,REST OF NSW,NSW
2024-07-27,108011153,FORSTER-TUNCURRY SURROUNDS,HOUSE,769721,805268,933950,1000,NOT IN ANY SIGNIFICANT URBAN AREA (NSW),1RNSW,REST OF NSW,NSW
2024-07-27,108011153,FORSTER-TUNCURRY SURROUNDS,UNIT,599559,609086,697425,1000,NOT IN ANY SIGNIFICANT URBAN AREA (NSW),1RNSW,REST OF NSW,NSW
2024-07-27,108011154,TUNCURRY,HOUSE,805522,812649,862119,1013,FORSTER - TUNCURRY,1RNSW,REST OF NSW,NSW
2024-07-27,108011154,TUNCURRY,UNIT,564406,561332,594352,1013,FORSTER - TUNCURRY,1RNSW,REST OF NSW,NSW
2024-07-27,108021155,KEMPSEY,HOUSE,471232,470088,504251,1017,KEMPSEY,1RNSW,REST OF NSW,NSW
2024-07-27,108021155,KEMPSEY,UNIT,365636,366154,391094,1017,KEMPSEY,1RNSW,REST OF NSW,NSW
2024-07-27,108021156,KEMPSEY SURROUNDS,HOUSE,692468,702498,793233,1000,NOT IN ANY SIGNIFICANT URBAN AREA (NSW),1RNSW,REST OF NSW,NSW
2024-07-27,108021157,MACKSVILLE - SCOTTS HEAD,HOUSE,651962,661062,716572,1000,NOT IN ANY SIGNIFICANT URBAN AREA (NSW),1RNSW,REST OF NSW,NSW
2024-07-27,108021158,NAMBUCCA HEADS,HOUSE,654320,654928,698036,1000,NOT IN ANY SIGNIFICANT URBAN AREA (NSW),1RNSW,REST OF NSW,NSW
2024-07-27,108021158,NAMBUCCA HEADS,UNIT,480794,482502,518745,1000,NOT IN ANY SIGNIFICANT URBAN AREA (NSW),1RNSW,REST OF NSW,NSW
2024-07-27,108021159,NAMBUCCA HEADS SURROUNDS,HOUSE,680484,666245,739197,1000,NOT IN ANY SIGNIFICANT URBAN AREA (NSW),1RNSW,REST OF NSW,NSW
2024-07-27,108021160,SOUTH WEST ROCKS,HOUSE,760715,767292,819459,1000,NOT IN ANY SIGNIFICANT URBAN AREA (NSW),1RNSW,REST OF NSW,NSW
2024-07-27,108021160,SOUTH WEST ROCKS,UNIT,540491,550163,607933,1000,NOT IN ANY SIGNIFICANT URBAN AREA (NSW),1RNSW,REST OF NSW,NSW
2024-07-27,108041162,LAURIETON - BONNY HILLS,HOUSE,842668,848902,902196,1009,CAMDEN HAVEN,1RNSW,REST OF NSW,NSW
2024-07-27,108041162,LAURIETON - BONNY HILLS,UNIT,603280,593225,626600,1009,CAMDEN HAVEN,1RNSW,REST OF NSW,NSW
2024-07-27,108041164,PORT MACQUARIE - WEST,HOUSE,858665,906255,988557,1028,PORT MACQUARIE,1RNSW,REST OF NSW,NSW
2024-07-27,108041164,PORT MACQUARIE - WEST,UNIT,628682,635983,685800,1028,PORT MACQUARIE,1RNSW,REST OF NSW,NSW
2024-07-27,108041165,PORT MACQUARIE SURROUNDS,HOUSE,815058,808714,914158,1000,NOT IN ANY SIGNIFICANT URBAN AREA (NSW),1RNSW,REST OF NSW,NSW
2024-07-27,108041166,WAUCHOPE,HOUSE,713652,735767,784253,1000,NOT IN ANY SIGNIFICANT URBAN AREA (NSW),1RNSW,REST OF NSW,NSW
2024-07-27,108041166,WAUCHOPE,UNIT,541580,535796,557780,1000,NOT IN ANY SIGNIFICANT URBAN AREA (NSW),1RNSW,REST OF NSW,NSW
2024-07-27,108041619,PORT MACQUARIE - EAST,HOUSE,971625,1028254,1115771,1028,PORT MACQUARIE,1RNSW,REST OF NSW,NSW
2024-07-27,108041619,PORT MACQUARIE - EAST,UNIT,618763,645798,719354,1028,PORT MACQUARIE,1RNSW,REST OF NSW,NSW
2024-07-27,108041620,PORT MACQUARIE - SOUTH,HOUSE,905287,922709,969018,1028,PORT MACQUARIE,1RNSW,REST OF NSW,NSW
2024-07-27,108041620,PORT MACQUARIE - SOUTH,UNIT,638821,628941,655890,1028,PORT MACQUARIE,1RNSW,REST OF NSW,NSW
2024-07-27,108051167,GLOUCESTER,HOUSE,558470,574544,624412,1000,NOT IN ANY SIGNIFICANT URBAN AREA (NSW),1RNSW,REST OF NSW,NSW
2024-07-27,108051168,OLD BAR - MANNING POINT - RED HEAD,HOUSE,842304,854926,919252,1000,NOT IN ANY SIGNIFICANT URBAN AREA (NSW),1RNSW,REST OF NSW,NSW
2024-07-27,108051168,OLD BAR - MANNING POINT - RED HEAD,UNIT,580789,577877,621740,1000,NOT IN ANY SIGNIFICANT URBAN AREA (NSW),1RNSW,REST OF NSW,NSW
2024-07-27,108051169,TAREE,HOUSE,537306,538828,572760,1033,TAREE,1RNSW,REST OF NSW,NSW
2024-07-27,108051169,TAREE,UNIT,376666,374830,396086,1033,TAREE,1RNSW,REST OF NSW,NSW
2024-07-27,108051170,TAREE SURROUNDS,HOUSE,732056,719805,780771,1000,NOT IN ANY SIGNIFICANT URBAN AREA (NSW),1RNSW,REST OF NSW,NSW
2024-07-27,108051170,TAREE SURROUNDS,UNIT,595626,591031,639967,1000,NOT IN ANY SIGNIFICANT URBAN AREA (NSW),1RNSW,REST OF NSW,NSW
2024-07-27,108051171,WINGHAM,HOUSE,533314,541622,567921,1033,TAREE,1RNSW,REST OF NSW,NSW
2024-07-27,109011172,ALBURY - EAST,HOUSE,659487,658930,701476,1001,ALBURY - WODONGA,1RNSW,REST OF NSW,NSW
2024-07-27,109011172,ALBURY - EAST,UNIT,369781,363864,397160,1001,ALBURY - WODONGA,1RNSW,REST OF NSW,NSW
2024-07-27,109011173,ALBURY - NORTH,HOUSE,489602,487201,521082,1001,ALBURY - WODONGA,1RNSW,REST OF NSW,NSW
2024-07-27,109011173,ALBURY - NORTH,UNIT,334527,328964,354088,1001,ALBURY - WODONGA,1RNSW,REST OF NSW,NSW
2024-07-27,109011174,ALBURY - SOUTH,HOUSE,709607,715937,791819,1001,ALBURY - WODONGA,1RNSW,REST OF NSW,NSW
2024-07-27,109011174,ALBURY - SOUTH,UNIT,436797,441614,492272,1001,ALBURY - WODONGA,1RNSW,REST OF NSW,NSW
2024-07-27,109011175,ALBURY SURROUNDS,HOUSE,397344,413158,486696,1000,NOT IN ANY SIGNIFICANT URBAN AREA (NSW),1RNSW,REST OF NSW,NSW
2024-07-27,109011176,LAVINGTON,HOUSE,493757,491165,515009,1001,ALBURY - WODONGA,1RNSW,REST OF NSW,NSW
2024-07-27,109011176,LAVINGTON,UNIT,315328,311427,328634,1001,ALBURY - WODONGA,1RNSW,REST OF NSW,NSW
2024-07-27,109021177,HAY,HOUSE,240939,233401,262042,1000,NOT IN ANY SIGNIFICANT URBAN AREA (NSW),1RNSW,REST OF NSW,NSW
2024-07-27,109021178,WENTWORTH - BURONGA,HOUSE,442192,437074,514386,2012,MILDURA - BURONGA,1RNSW,REST OF NSW,NSW
2024-07-27,109021179,WENTWORTH-BALRANALD REGION,HOUSE,284593,285852,331147,1000,NOT IN ANY SIGNIFICANT URBAN AREA (NSW),1RNSW,REST OF NSW,NSW
2024-07-27,109031180,COROWA,HOUSE,433446,433712,465378,1000,NOT IN ANY SIGNIFICANT URBAN AREA (NSW),1RNSW,REST OF NSW,NSW
2024-07-27,109031180,COROWA,UNIT,328530,329271,350415,1000,NOT IN ANY SIGNIFICANT URBAN AREA (NSW),1RNSW,REST OF NSW,NSW
2024-07-27,109031181,COROWA SURROUNDS,HOUSE,513336,501415,554030,1000,NOT IN ANY SIGNIFICANT URBAN AREA (NSW),1RNSW,REST OF NSW,NSW
2024-07-27,109031181,COROWA SURROUNDS,UNIT,423545,423061,462542,1000,NOT IN ANY SIGNIFICANT URBAN AREA (NSW),1RNSW,REST OF NSW,NSW
2024-07-27,109031182,DENILIQUIN,HOUSE,348520,350723,387940,1000,NOT IN ANY SIGNIFICANT URBAN AREA (NSW),1RNSW,REST OF NSW,NSW
2024-07-27,109031182,DENILIQUIN,UNIT,245420,246575,275422,1000,NOT IN ANY SIGNIFICANT URBAN AREA (NSW),1RNSW,REST OF NSW,NSW
2024-07-27,109031183,DENILIQUIN SURROUNDS,HOUSE,365482,363004,425700,1000,NOT IN ANY SIGNIFICANT URBAN AREA (NSW),1RNSW,REST OF NSW,NSW
2024-07-27,109031184,MOAMA,HOUSE,666338,680849,735117,2007,ECHUCA - MOAMA,1RNSW,REST OF NSW,NSW
2024-07-27,109031184,MOAMA,UNIT,420316,420498,456610,2007,ECHUCA - MOAMA,1RNSW,REST OF NSW,NSW
2024-07-27,109031185,TOCUMWAL - FINLEY - JERILDERIE,HOUSE,377386,368543,410585,1000,NOT IN ANY SIGNIFICANT URBAN AREA (NSW),1RNSW,REST OF NSW,NSW
2024-07-27,109031185,TOCUMWAL - FINLEY - JERILDERIE,UNIT,297596,295602,315894,1000,NOT IN ANY SIGNIFICANT URBAN AREA (NSW),1RNSW,REST OF NSW,NSW
2024-07-27,110011186,ARMIDALE,HOUSE,552576,558077,601429,1002,ARMIDALE,1RNSW,REST OF NSW,NSW
2024-07-27,110011186,ARMIDALE,UNIT,365122,359818,401223,1002,ARMIDALE,1RNSW,REST OF NSW,NSW
2024-07-27,110011187,ARMIDALE SURROUNDS - NORTH,HOUSE,395978,406363,450927,1000,NOT IN ANY SIGNIFICANT URBAN AREA (NSW),1RNSW,REST OF NSW,NSW
2024-07-27,110011188,ARMIDALE SURROUNDS - SOUTH,HOUSE,531836,534113,582342,1000,NOT IN ANY SIGNIFICANT URBAN AREA (NSW),1RNSW,REST OF NSW,NSW
2024-07-27,110011189,WALCHA,HOUSE,407351,411302,443614,1000,NOT IN ANY SIGNIFICANT URBAN AREA (NSW),1RNSW,REST OF NSW,NSW
2024-07-27,110021190,GLEN INNES,HOUSE,357872,356311,387723,1000,NOT IN ANY SIGNIFICANT URBAN AREA (NSW),1RNSW,REST OF NSW,NSW
2024-07-27,110021191,INVERELL,HOUSE,414462,417924,452296,1000,NOT IN ANY SIGNIFICANT URBAN AREA (NSW),1RNSW,REST OF NSW,NSW
2024-07-27,110021192,INVERELL SURROUNDS - EAST,HOUSE,274381,274541,313585,1000,NOT IN ANY SIGNIFICANT URBAN AREA (NSW),1RNSW,REST OF NSW,NSW
2024-07-27,110021193,INVERELL SURROUNDS - WEST,HOUSE,295686,294885,327328,1000,NOT IN ANY SIGNIFICANT URBAN AREA (NSW),1RNSW,REST OF NSW,NSW
2024-07-27,110021194,TENTERFIELD,HOUSE,413952,414772,449239,1000,NOT IN ANY SIGNIFICANT URBAN AREA (NSW),1RNSW,REST OF NSW,NSW
2024-07-27,110031195,MOREE,HOUSE,327331,316759,366236,1000,NOT IN ANY SIGNIFICANT URBAN AREA (NSW),1RNSW,REST OF NSW,NSW
2024-07-27,110031195,MOREE,UNIT,255226,255161,288487,1000,NOT IN ANY SIGNIFICANT URBAN AREA (NSW),1RNSW,REST OF NSW,NSW
2024-07-27,110031196,MOREE SURROUNDS,HOUSE,223969,223652,259126,1000,NOT IN ANY SIGNIFICANT URBAN AREA (NSW),1RNSW,REST OF NSW,NSW
2024-07-27,110031197,NARRABRI,HOUSE,443679,438522,477205,1000,NOT IN ANY SIGNIFICANT URBAN AREA (NSW),1RNSW,REST OF NSW,NSW
2024-07-27,110031198,NARRABRI SURROUNDS,HOUSE,248501,248185,283328,1000,NOT IN ANY SIGNIFICANT URBAN AREA (NSW),1RNSW,REST OF NSW,NSW
2024-07-27,110041199,GUNNEDAH,HOUSE,480720,475061,514292,1000,NOT IN ANY SIGNIFICANT URBAN AREA (NSW),1RNSW,REST OF NSW,NSW
2024-07-27,110041199,GUNNEDAH,UNIT,377706,373085,401984,1000,NOT IN ANY SIGNIFICANT URBAN AREA (NSW),1RNSW,REST OF NSW,NSW
2024-07-27,110041200,GUNNEDAH SURROUNDS,HOUSE,313976,319901,363741,1000,NOT IN ANY SIGNIFICANT URBAN AREA (NSW),1RNSW,REST OF NSW,NSW
2024-07-27,110041201,QUIRINDI,HOUSE,344206,345030,383447,1000,NOT IN ANY SIGNIFICANT URBAN AREA (NSW),1RNSW,REST OF NSW,NSW
2024-07-27,110041202,TAMWORTH - EAST,HOUSE,539846,543519,583230,1032,TAMWORTH,1RNSW,REST OF NSW,NSW
2024-07-27,110041202,TAMWORTH - EAST,UNIT,343353,346230,374464,1032,TAMWORTH,1RNSW,REST OF NSW,NSW
2024-07-27,110041203,TAMWORTH - NORTH,HOUSE,593025,601071,644531,1032,TAMWORTH,1RNSW,REST OF NSW,NSW
2024-07-27,110041203,TAMWORTH - NORTH,UNIT,412129,413047,441542,1032,TAMWORTH,1RNSW,REST OF NSW,NSW
2024-07-27,110041204,TAMWORTH - WEST,HOUSE,405490,397783,424229,1032,TAMWORTH,1RNSW,REST OF NSW,NSW
2024-07-27,110041205,TAMWORTH SURROUNDS,HOUSE,455051,460391,536118,1000,NOT IN ANY SIGNIFICANT URBAN AREA (NSW),1RNSW,REST OF NSW,NSW
2024-07-27,111011206,BELMONT - BENNETTS GREEN,HOUSE,908514,957816,1035499,1025,NEWCASTLE - MAITLAND,1RNSW,REST OF NSW,NSW
2024-07-27,111011206,BELMONT - BENNETTS GREEN,UNIT,646605,660551,716058,1025,NEWCASTLE - MAITLAND,1RNSW,REST OF NSW,NSW
2024-07-27,111011207,BELMONT SOUTH - BLACKSMITHS,HOUSE,950739,995395,1085835,1025,NEWCASTLE - MAITLAND,1RNSW,REST OF NSW,NSW
2024-07-27,111011207,BELMONT SOUTH - BLACKSMITHS,UNIT,601086,596688,648738,1025,NEWCASTLE - MAITLAND,1RNSW,REST OF NSW,NSW
2024-07-27,111011208,CHARLESTOWN - DUDLEY,HOUSE,914237,939422,998840,1025,NEWCASTLE - MAITLAND,1RNSW,REST OF NSW,NSW
2024-07-27,111011208,CHARLESTOWN - DUDLEY,UNIT,678152,669744,707315,1025,NEWCASTLE - MAITLAND,1RNSW,REST OF NSW,NSW
2024-07-27,111011209,GLENDALE - CARDIFF - HILLSBOROUGH,HOUSE,808776,830162,872289,1025,NEWCASTLE - MAITLAND,1RNSW,REST OF NSW,NSW
2024-07-27,111011209,GLENDALE - CARDIFF - HILLSBOROUGH,UNIT,596184,588367,610684,1025,NEWCASTLE - MAITLAND,1RNSW,REST OF NSW,NSW
2024-07-27,111011210,MOUNT HUTTON - WINDALE,HOUSE,776327,778434,819287,1025,NEWCASTLE - MAITLAND,1RNSW,REST OF NSW,NSW
2024-07-27,111011210,MOUNT HUTTON - WINDALE,UNIT,611530,601400,626514,1025,NEWCASTLE - MAITLAND,1RNSW,REST OF NSW,NSW
2024-07-27,111011211,REDHEAD,HOUSE,1524074,1512927,1644252,1025,NEWCASTLE - MAITLAND,1RNSW,REST OF NSW,NSW
2024-07-27,111011212,SWANSEA - CAVES BEACH,HOUSE,1054509,1099432,1208200,1025,NEWCASTLE - MAITLAND,1RNSW,REST OF NSW,NSW
2024-07-27,111011212,SWANSEA - CAVES BEACH,UNIT,699262,720786,781554,1025,NEWCASTLE - MAITLAND,1RNSW,REST OF NSW,NSW
2024-07-27,111011213,VALENTINE - ELEEBANA,HOUSE,1176673,1212648,1294772,1025,NEWCASTLE - MAITLAND,1RNSW,REST OF NSW,NSW
2024-07-27,111011213,VALENTINE - ELEEBANA,UNIT,783439,783471,826541,1025,NEWCASTLE - MAITLAND,1RNSW,REST OF NSW,NSW
2024-07-27,111011214,WARNERS BAY - BOOLAROO,HOUSE,987328,1023906,1102745,1025,NEWCASTLE - MAITLAND,1RNSW,REST OF NSW,NSW
2024-07-27,111011214,WARNERS BAY - BOOLAROO,UNIT,753633,761154,818635,1025,NEWCASTLE - MAITLAND,1RNSW,REST OF NSW,NSW
